n:11|p:10|s:-2.547735,0.536758,0.000000,0.571072,0.000000,0.000000,0.820900,0.081864,1.217359,0.000000,0.000000,0.000000,0.564613|d:1.511908|u:1.129049,0.877847,-1.198591,-0.395249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:6.510866
n:12|p:-2132088576|s:-0.412930,-0.313463,0.000000,0.991625,-0.000000,0.000000,-0.129149,-0.914420,-0.598719,0.000000,0.000000,0.000000,-0.530166|d:0.781425|u:0.475833,0.801205,0.271324,-1.995498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:3.474269
n:13|p:5|s:-1.534640,-3.041077,0.000000,0.589101,0.000000,0.000000,-0.808060,1.101267,0.548467,0.000000,0.000000,0.000000,-0.176659|d:1.277226|u:1.330436,0.060196,-1.549408,-0.040760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:19.506326
n:14|p:13|s:-0.774732,-3.853022,0.000000,0.170712,-0.000000,-0.000000,0.985321,0.416860,-0.808626,0.000000,0.000000,0.000000,4.050897|d:1.606908|u:-0.148591,-0.245753,1.402346,1.810649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:24.015007
n:15|p:4|s:-1.045549,-1.894602,0.000000,0.107143,0.000000,0.000000,-0.994244,0.024603,-0.420441,0.000000,0.000000,0.000000,-4.012235|d:1.798150|u:-1.560889,-0.505777,-1.203989,0.586081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:13.872609
n:16|p:11|s:-3.562966,1.150920,0.000000,-0.964306,0.000000,0.000000,0.264791,-0.917711,0.046118,0.000000,0.000000,0.000000,2.644203|d:1.798519|u:0.492778,0.874665,1.698158,-1.263735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:11.228372
n:17|p:14|s:-0.406120,-3.803620,0.000000,0.402900,0.000000,0.000000,-0.915244,0.162235,0.404306,0.000000,0.000000,0.000000,-0.493241|d:1.628718|u:-0.808267,1.237483,-1.243746,0.364442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:27.855388
n:18|p:16|s:-5.070256,0.788328,0.000000,0.217590,0.000000,-0.000000,0.976040,-0.846904,-1.066492,0.000000,0.000000,0.000000,1.922687|d:1.525361|u:-1.935290,1.380492,1.409645,0.403051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:12.238257
n:19|p:3|s:0.096190,1.273994,0.000000,0.994975,-0.000000,0.000000,-0.100121,0.451388,0.998102,0.000000,0.000000,0.000000,-2.654465|d:0.786475|u:-0.065407,1.693523,-1.826421,-1.662356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:10.855072
n:20|p:16|s:-4.001936,2.600909,0.000000,-0.358112,0.000000,-0.000000,0.933679,0.798860,0.622427,0.000000,0.000000,0.000000,-2.444634|d:1.681464|u:1.785741,-1.594079,-0.900414,-1.042717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:13.806788
n:21|p:11|s:-2.791549,0.935126,0.000000,0.958511,0.000000,0.000000,0.285056,-0.608999,0.414734,0.000000,0.000000,0.000000,-3.592316|d:0.683129|u:-1.846941,0.059744,-0.402800,-1.153738,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:8.532402
n:22|p:14|s:-1.035149,-4.372601,0.000000,0.113419,0.000000,0.000000,-0.993547,-0.771677,-0.317057,0.000000,0.000000,0.000000,-1.233370|d:1.061301|u:-0.472449,-1.610038,1.231837,-0.450710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:26.300844
n:23|p:7|s:-3.288895,-4.104008,0.000000,0.510281,0.000000,0.000000,-0.860007,-0.700787,-0.686679,0.000000,0.000000,0.000000,1.416378|d:0.713178|u:-0.821595,0.244029,0.578079,1.493655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:18.961307
