10.000000,50,0,0,0.000000,50

20.000000,50,0,0,0.000000,50

30.000000,43,5,2,136.907973,50

35.000000,39,11,0,248.019389,50

40.000000,38,10,1,272.077015,50

45.000000,33,12,2,426.282235,50

50.000000,25,24,1,714.608991,50

60.000000,15,34,1,1290.233303,50

100.000000,0,50,1,2164.387566,50

