n:1|p:0|s:-0.022790,1.469297,0.000000,0.439419,-0.000000,-0.000000,0.898282,0.000000,1.226334,0.000000,0.000000,0.000000,-3.381540|d:1.633371|u:-1.792245,-1.368771,1.999974,-1.182686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:5.157095
n:2|p:0|s:-0.008224,-2.002721,0.000000,0.541495,0.000000,0.000000,-0.840704,0.000000,-1.565676,0.000000,0.000000,0.000000,-1.561332|d:1.722363|u:0.636584,-1.854690,-0.970124,1.113029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:4.621595
n:3|p:2|s:-0.001599,-1.225972,0.000000,0.543724,0.000000,0.000000,-0.839264,0.000000,1.552145,0.000000,0.000000,0.000000,0.691748|d:1.293327|u:-0.750626,1.772888,1.072822,-1.511655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:10.234085
n:4|p:1|s:-0.019512,2.550398,0.000000,0.995001,-0.000000,0.000000,0.099865,0.000000,1.494399,0.000000,0.000000,0.000000,-2.160395|d:0.775701|u:-1.120587,1.113562,0.491165,-1.705449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:9.474314
n:5|p:2|s:-0.008371,-3.539729,0.000000,0.341987,0.000000,0.000000,-0.939705,0.000000,-1.808617,0.000000,0.000000,0.000000,0.093323|d:0.892825|u:1.772326,-1.653615,-0.831170,0.996920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:8.443198
n:6|p:5|s:-0.007282,-4.473348,0.000000,0.359373,0.000000,0.000000,-0.933194,0.000000,-1.519488,0.000000,0.000000,0.000000,0.045752|d:0.570271|u:0.624394,-0.344424,-1.604570,1.340201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:12.337453
n:7|p:4|s:-0.027396,4.504944,0.000000,0.681127,0.000000,0.000000,-0.732165,0.000000,1.922359,0.000000,0.000000,0.000000,-1.442225|d:1.097434|u:-1.962119,0.486776,1.856994,-1.283127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:14.830233
n:8|p:4|s:-0.022402,3.686665,0.000000,0.763834,-0.000000,0.000000,-0.645413,0.000000,1.722938,0.000000,0.000000,0.000000,-2.398073|d:0.695248|u:-1.924048,0.504403,1.213738,-1.445331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:14.730180
n:9|p:7|s:-0.022395,4.305926,0.000000,0.399609,-0.000000,-0.000000,0.916686,0.000000,-1.118276,0.000000,0.000000,0.000000,-2.110040|d:1.221322|u:0.753598,-0.894626,-1.820816,0.512764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:16.567703
n:10|p:2|s:-0.012235,-3.164460,0.000000,0.001390,-0.000000,-0.000000,0.999999,0.000000,-1.639294,0.000000,0.000000,0.000000,-1.609299|d:0.721111|u:0.642103,-1.976359,-0.915591,1.167081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:10.206989
n:11|p:1|s:-0.016576,2.228952,0.000000,0.393212,-0.000000,-0.000000,0.919448,0.000000,1.331837,0.000000,0.000000,0.000000,2.581595|d:0.589239|u:1.550991,1.696388,1.997648,-1.756655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:7.465318
n:12|p:2|s:-0.006378,-1.470387,0.000000,0.999910,-0.000000,0.000000,0.013413,0.000000,1.414339,0.000000,0.000000,0.000000,3.298132|d:1.165491|u:-0.238167,1.737914,1.989806,-0.942001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:8.809506
n:13|p:8|s:-0.022303,3.386143,0.000000,0.051480,0.000000,0.000000,-0.998674,0.000000,-1.557588,0.000000,0.000000,0.000000,-1.680910|d:0.841566|u:1.349670,-1.838527,-1.928658,1.406006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:17.321901
n:14|p:3|s:0.003245,-0.066038,0.000000,0.026733,0.000000,0.000000,-0.999643,0.000000,1.505686,0.000000,0.000000,0.000000,-2.733432|d:0.761494|u:-1.629372,1.306993,-0.425471,-1.711223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:14.424915
n:15|p:12|s:-0.007564,-2.528820,0.000000,0.502829,-0.000000,-0.000000,0.864386,0.000000,-1.787207,0.000000,0.000000,0.000000,0.834066|d:1.301441|u:1.236379,-1.153920,-1.523411,1.865607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:13.939814
n:16|p:5|s:-0.012350,-2.815792,0.000000,0.474661,0.000000,0.000000,-0.880169,0.000000,1.327822,0.000000,0.000000,0.000000,0.222838|d:1.554711|u:-1.288783,1.000154,1.161179,-0.719958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:13.727876
n:17|p:2|s:-0.013140,-1.384488,0.000000,0.612189,0.000000,0.000000,-0.790711,0.000000,1.542695,0.000000,0.000000,0.000000,0.968732|d:1.149996|u:-1.915227,1.723575,1.364881,-0.339454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:6.301572
n:18|p:7|s:-0.020256,5.466951,0.000000,0.515252,0.000000,0.000000,-0.857038,0.000000,1.399231,0.000000,0.000000,0.000000,-0.193166|d:0.597559|u:0.113265,1.709488,0.064556,-1.654661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:19.644983
n:19|p:10|s:-0.014531,-4.148726,0.000000,0.151346,-0.000000,-0.000000,0.988481,0.000000,-1.600050,0.000000,0.000000,0.000000,0.251894|d:0.609157|u:0.782869,-0.975670,-0.919387,1.801135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:15.886232
n:20|p:0|s:-0.002005,-0.472849,0.000000,0.896719,-0.000000,0.000000,-0.442600,0.000000,-1.052043,0.000000,0.000000,0.000000,-2.040218|d:0.728135|u:-0.073546,-1.206001,-1.620850,1.126826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:6.002260
n:21|p:0|s:-0.005122,1.121035,0.000000,0.967625,-0.000000,0.000000,-0.252392,0.000000,1.209143,0.000000,0.000000,0.000000,-0.550410|d:1.326631|u:-1.030733,0.282778,1.359399,-1.006182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:6.189107
n:22|p:1|s:-0.023382,2.669882,0.000000,0.996955,-0.000000,0.000000,-0.077975,0.000000,1.671477,0.000000,0.000000,0.000000,-2.765022|d:0.797361|u:-1.889954,0.914717,0.740100,-1.503547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000|c:9.217158
top_level:0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,
